"ID_ZIVALI","ZIV_ID_SEQ","DAT_ROJSTVO","SIF_SPOL"
"SI33543907",2611157,"21.09.08","2"
"SI13740429",2866134,"28.10.09","2"
"SI13783600",2867321,"27.10.09","2"
"SI93439901",2867766,"16.06.09","2"
"SI43741898",2868300,"09.11.09","2"
"SI23791967",2868454,"12.11.09","2"
"SI73472816",2868656,"27.03.09","2"
"SI43461039",2869826,"21.09.09","2"
"SI63786165",2870126,"09.11.09","2"
"SI13782252",2870351,"10.11.09","2"
"SI03782253",2870354,"10.11.09","2"
"SI73486084",2870932,"23.09.09","2"
"SI83741904",2871941,"05.11.09","1"
"SI63747603",2873421,"02.11.09","2"
"SI53740432",2873782,"20.11.09","2"
"SI63450886",2874756,"23.11.09","2"
"SI43450888",2874758,"14.11.09","1"
"SI33740434",2876227,"20.11.09","2"
"SI23740435",2876228,"25.11.09","2"
"SI93480938",2876618,"01.10.09","2"
"SI23479588",2876619,"01.10.09","1"
"SI83610095",2879018,"29.11.09","2"
"SI03747616",2880135,"24.11.09","2"
"SI03780763",2880919,"07.10.09","1"
"SI63789601",2881726,"18.11.09","1"
"SI53483973",2881996,"09.10.09","1"
"SI83740439",2882352,"07.12.09","2"
"SI33486057",2882692,"10.10.09","1"
"SI93746898",2882867,"06.12.09","1"
"SI83746899",2882870,"03.12.09","1"
"SI03781551",2883087,"05.12.09","2"
"SI93781552",2883090,"02.12.09","1"
"SI43793541",2883335,"03.12.09","1"
"SI43740440",2883491,"06.12.09","1"
"SI33740441",2883492,"06.12.09","1"
"SI43750339",2884009,"25.11.09","2"
"SI53481579",2885230,"13.10.09","1"
"SI83476101",2885856,"14.10.09","2"
"SI93479330",2885867,"14.10.09","1"
"SI93479505",2886886,"16.10.09","2"
"SI03746914",2887139,"18.07.09","2"
"SI13787525",2888702,"30.11.09","2"
"SI43782352",2889813,"01.12.09","2"
"SI03616989",2889949,"20.10.09","1"
"SI23781504",2891032,"21.12.09","1"
"SI83786651",2891763,"12.12.09","2"
"SI93782364",2891855,"07.12.09","2"
"SI83481576",2892431,"25.10.09","2"
"SI03478235",2893349,"26.10.09","2"
"SI33481296",2893597,"27.10.09","2"
"SI73752637",2894978,"09.12.09","1"
"SI64658331",4614805,"26.08.16","2"
"SI24793577",4615475,"14.10.16","1"
"SI74828966",4616069,"14.10.16","2"
"SI84828965",4616079,"09.10.16","2"
"SI34673117",4616237,"17.10.16","1"
"SI24850544",4616383,"05.10.16","1"
"SI34821853",4616915,"08.10.16","2"
"SI24821854",4616917,"14.10.16","1"
"SI64834632",4617302,"29.08.16","2"
"SI64820718",4617595,"17.10.16","1"
"SI14823606",4617633,"26.10.16","2"
"SI24823605",4617635,"26.10.16","2"
"SI54658332",4617708,"12.09.16","1"
"SI14673559",4618066,"10.10.16","1"
"SI32615243",4619444,"02.09.16","2"
"SI14836804",4620473,"25.10.16","1"
"SI34844706",4620986,"20.10.16","1"
"SI14795769",4621260,"24.10.16","1"
"SI24795768",4621264,"24.10.16","2"
"SI44779425",4622003,"25.10.16","2"
"SI74779422",4622006,"16.10.16","1"
"SI04668941",4624009,"27.10.16","1"
"SI64795991",4624070,"23.10.16","1"
"SI14796887",4624646,"02.11.16","1"
"SI64779416",4624958,"20.10.16","2"
"SI04925187",4624965,"07.11.16","2"
"SI04858355",4625909,"29.10.16","1"
"SI44800293",4626562,"21.10.16","1"
"SI74663523",4626684,"27.10.16","1"
"SI54834633",4626898,"12.09.16","2"
"SI34800294",4628545,"23.10.16","2"
"SI24796721",4629192,"22.10.16","1"
"SI34828207",4629220,"07.11.16","2"
"SI24826512",4630062,"23.10.16","1"
"SI44797050",4631199,"08.11.16","2"
"SI94796432",4631815,"13.11.16","1"
"SI84796433",4631817,"10.11.16","1"
"SI04670760",4631936,"09.11.16","1"
"SI44800891",4632087,"03.11.16","1"
"SI14751398",4632231,"19.09.16","2"
"SI64775302",4633116,"24.10.16","2"
"SI44775304",4633118,"06.11.16","1"
"SI54775303",4633120,"03.11.16","1"
"SI34775305",4633121,"08.11.16","1"
"SI54612550",4633311,"20.09.16","1"
"SI84826705",4634401,"08.11.16","2"
"SI94826704",4634427,"02.11.16","2"
"SI04826703",4634430,"05.11.16","1"
"SI44800523",4636404,"14.11.16","1"
"SI54796443",4636775,"13.11.16","1"
"SI54820850",4637170,"08.11.16","2"
"SI54829000",4637650,"12.11.16","2"
"SI24801186",4638731,"05.11.16","1"
"SI14801187",4638734,"13.11.16","1"
"SI04796905",4638777,"24.11.16","1"
"SI14796904",4638780,"24.11.16","1"
"SI24796903",4638782,"17.11.16","2"
"SI04750996",4640080,"18.11.16","1"
"SI34750993",4640108,"24.11.16","1"
"SI94825215",4640186,"20.11.16","1"
"SI74820762",4640286,"05.11.16","2"
"SI74837782",4640492,"07.11.16","2"
"SI64837783",4640494,"24.11.16","2"
"SI94838736",4640644,"06.11.16","2"
"SI74822692",4641078,"08.11.16","2"
"SI84623942",4641256,"01.10.16","2"
"SI64642154",4641262,"01.08.15","2"
"SI64850014",4641376,"01.10.16","2"
"SI04800558",4642986,"25.11.16","2"
"SI44624734",4644202,"05.10.16","2"
"SI14822753",4645368,"22.11.16","1"
"SI74797181",4645425,"13.11.16","2"
"SI24796910",4645450,"27.11.16","1"
"SI04649607",4645947,"12.10.16","1"
"SI14824676",4646152,"14.11.16","1"
"SI24645113",4646245,"19.11.16","1"
"SI34823020",4646940,"04.12.16","2"
"SI34801862",4647194,"01.12.16","2"
"SI94858442",4647231,"27.11.16","2"
"SI94858370",4647232,"30.11.16","2"
"SI04858441",4647233,"03.12.16","2"
"SI84858443",4647235,"27.11.16","1"
"SI74858444",4647236,"25.11.16","1"
"SI34850567",4647271,"26.11.16","2"
"SI64926797",4647771,"05.12.16","1"
"SI74926796",4647772,"02.12.16","2"
"SI64796916",4647851,"18.05.16","1"
"SI34809626",4647860,"24.11.16","2"
"SI14819902",4648453,"05.12.16","2"
"SI44822712",4648574,"04.12.16","2"
"SI74852565",4648712,"30.11.16","1"
"SI74826548",4650023,"26.11.16","1"
"SI64826549",4650024,"02.12.16","1"
"SI94750997",4650217,"04.12.16","1"
"SI64836861",4650458,"27.11.16","1"
"SI44825382",4651080,"21.11.16","1"
"SI54824713",4651730,"01.12.16","1"
"SI64613543",4652300,"26.10.16","2"
"SI14645114",4652488,"12.12.16","1"
"SI84839415",4652637,"26.11.16","2"
"SI94801433",4654955,"08.12.16","1"
"SI04801432",4654960,"30.11.16","1"
"SI14818042",4655222,"16.12.16","1"
"SI44612551",4655545,"21.10.16","1"
"SI64819158",4656601,"07.12.16","2"
"SI14837324",4656794,"02.12.16","1"
"SI84858979",4656850,"14.12.16","1"
"SI94858978",4656851,"19.12.16","1"
"SI44859905",4657365,"18.12.16","2"
"SI74840722",4657366,"09.12.16","1"
"SI74852503",4657603,"12.12.16","2"
"SI84852502",4657605,"11.12.16","2"
"SI64852487",4658262,"10.12.16","1"
"SI34839434",4658403,"18.12.16","2"
"SI24839435",4658404,"18.12.16","1"
"SI94825796",4658914,"15.12.16","2"
"SI44603986",4658964,"06.10.16","2"
"SI73124630",4659725,"28.10.16","1"
"SI94824719",4660361,"14.12.16","2"
"SI94823660",4661081,"06.12.16","2"
"SI54825800",4662478,"23.12.16","1"
"SI24852508",4662605,"13.12.16","1"
"SI64751379",4662741,"01.11.16","2"
"SI34661329",4663236,"02.11.16","1"
"SI64668756",4664320,"20.12.16","1"
"SI94859058",4664360,"20.12.16","1"
"SI04859057",4664363,"20.12.16","1"
"SI94824812",4664551,"26.12.16","2"
"SI84824813",4664552,"24.12.16","1"
"SI74824814",4664553,"23.12.16","2"
"SI74796757",4665398,"13.12.16","1"
"SI54796175",4665412,"17.12.16","1"
"SI34860102",4665425,"20.12.16","1"
"SI14802432",4666019,"18.12.16","2"
"SI74927113",4666080,"25.12.16","2"
"SI94825459",4666695,"24.12.16","1"
"SI14840694",4666699,"31.12.16","2"
"SI54932456",4666702,"24.12.16","1"
"SI44523396",4666716,"26.12.16","2"
"SI34825936",4666793,"16.12.16","2"
"SI94674916",4666828,"20.12.16","2"
"SI34941865",4666933,"02.01.17","1"
"SI44941864",4666941,"02.01.17","1"
"SI44860558",4667106,"20.12.16","1"
"SI54926798",4668896,"02.01.17","1"
"SI44926799",4668897,"03.01.17","1"
"SI74852510",4669312,"02.01.17","1"
"SI64824743",4669321,"24.12.16","2"
"SI64852511",4669371,"06.01.17","1"
"SI14821594",4669963,"26.12.16","1"
"SI24926629",4670311,"27.12.16","2"
"SI24913902",4670650,"25.12.16","2"
"SI24840693",4670673,"25.12.16","1"
"SI84822660",4671184,"03.01.17","2"
"SI34822658",4671210,"11.01.17","1"
"SI84913827",4671799,"05.01.17","1"
"SI14839450",4672989,"27.12.16","2"
"SI94913912",4673131,"09.01.17","2"
"SI24914020",4673850,"02.01.17","2"
"SI44859259",4673952,"05.01.17","2"
"SI24926801",4674475,"13.01.17","1"
"SI34926800",4674477,"12.01.17","1"
"SI74914025",4674683,"12.01.17","1"
"SI64797120",4674686,"11.01.17","1"
"SI04797119",4674716,"31.12.16","2"
"SI14613524",4674784,"27.12.16","1"
"SI84628019",4674872,"20.11.16","2"
"SI84928807",4675234,"10.01.17","2"
"SI94841422",4675250,"10.01.17","1"
"SI04934738",4675447,"31.12.16","2"
"SI74838738",4675755,"28.12.16","2"
"SI34523397",4675856,"11.01.17","2"
"SI24523398",4675857,"12.01.17","2"
"SI44927130",4676111,"12.01.17","1"
"SI54913057",4677780,"15.01.17","2"
"SI24858030",4677800,"06.01.17","2"
"SI74858028",4677808,"06.01.17","2"
"SI64934464",4677871,"02.01.17","2"
"SI44824996",4678069,"19.01.17","2"
"SI34824997",4678072,"12.01.17","2"
"SI24824998",4678074,"07.01.17","1"
"SI94775309",4679501,"20.01.17","1"
"SI04775308",4679503,"09.01.17","2"
"SI14775307",4679504,"07.01.17","2"
"SI64670692",4679604,"19.01.17","2"
"SI44822657",4679617,"24.01.17","1"
"SI04674874",4679670,"15.01.17","1"
"SI54797121",4679680,"30.12.16","1"
"SI14819995",4681261,"20.01.17","2"
"SI84860413",4681274,"18.01.17","1"
"SI34860418",4681285,"13.01.17","2"
"SI14523399",4681370,"19.01.17","2"
"SI24675103",4681451,"18.01.17","1"
"SI34859858",4682714,"22.01.17","1"
"SI74751000",4683239,"02.12.16","2"
"SI74824780",4683824,"21.01.17","2"
"SI04802402",4683895,"07.01.17","1"
"SI34823769",4683929,"18.01.17","2"
"SI14825495",4684293,"18.01.17","2"
"SI74773756",4684372,"25.01.17","2"
"SI34802162",4684406,"21.01.17","2"
"SI44914066",4684416,"03.12.16","2"
"SI64839486",4685009,"21.01.17","1"
"SI74839485",4685015,"21.01.17","2"
"SI84801609",4685044,"25.01.17","1"
"SI74858042",4685247,"24.01.17","2"
"SI64751001",4685385,"05.12.16","2"
"SI54853269",4685741,"20.01.17","1"
"SI44836935",4686076,"01.02.17","2"
"SI34836936",4686077,"01.02.17","2"
"SI74850192",4686112,"06.12.16","2"
"SI74928815",4687205,"30.01.17","1"
"SI44823782",4687345,"24.01.17","1"
"SI34914081",4687390,"17.01.17","2"
"SI94859869",4687397,"19.01.17","2"
"SI54933622",4688172,"26.01.17","1"
"SI44933623",4688174,"30.01.17","2"
"SI34933624",4688177,"03.02.17","1"
"SI24933625",4688178,"04.02.17","2"
"SI64853127",4688264,"11.01.17","2"
"SI34925397",4689224,"29.01.17","2"
"SI34859872",4689424,"03.02.17","2"
"SI44859871",4689444,"01.02.17","1"
"SI84463597",4689476,"22.01.17","2"
"SI84797393",4690087,"23.01.17","1"
"SI84825515",4690151,"29.01.17","1"
"SI74928901",4690259,"01.02.17","2"
"SI74913127",4690305,"02.02.17","1"
"SI94928820",4690476,"01.02.17","2"
"SI14634949",4691053,"15.12.16","2"
"SI24822659",4691444,"29.01.17","2"
"SI64915302",4691501,"02.02.17","1"
"SI64823807",4691642,"30.01.17","1"
"SI04941806",4692347,"08.02.17","2"
"SI74928327",4692429,"09.02.17","2"
"SI44926658",4692514,"12.02.17","1"
"SI54797107",4692703,"08.02.17","2"
"SI24775306",4693093,"05.01.17","1"
"SI74372197",4693207,"16.01.17","2"
"SI34675360",4693248,"28.01.17","1"
"SI64860446",4693322,"04.02.17","2"
"SI04825520",4694150,"11.02.17","2"
"SI14926802",4694370,"08.02.17","2"
"SI94751008",4694875,"31.01.17","1"
"SI04915322",4694965,"04.02.17","1"
"SI94852996",4695000,"10.02.17","2"
"SI74853140",4695011,"06.02.17","1"
"SI54751002",4695097,"20.12.16","1"
"SI14913161",4696698,"10.02.17","2"
"SI34926666",4697168,"31.01.17","2"
"SI64932981",4697268,"15.02.17","2"
"SI44658333",4698746,"06.01.17","2"
"SI34658334",4698747,"16.02.17","2"
"SI44933324",4699065,"08.02.17","1"
"SI54836642",4699100,"11.02.17","2"
"SI84860327",4699763,"10.02.17","1"
"SI74927656",4699817,"04.02.17","2"
"SI54783025",4699851,"16.01.17","2"
"SI24915526",4700024,"16.02.17","2"
"SI64678171",4701285,"04.02.17","2"
"SI94928617",4701423,"20.02.17","2"
"SI84928618",4701426,"19.02.17","1"
"SI74928619",4701427,"17.02.17","1"
"SI34928620",4701431,"17.02.17","2"
"SI04928623",4701433,"22.02.17","1"
"SI14914911",4701504,"14.02.17","2"
"SI94914913",4701505,"10.02.17","1"
"SI84914914",4701528,"10.02.17","1"
"SI74914915",4701533,"19.02.17","1"
"SI74859892",4701540,"15.02.17","1"
"SI54657465",4701654,"30.12.16","1"
"SI74913196",4702064,"18.02.17","2"
"SI84933904",4702154,"19.02.17","1"
"SI74939712",4702320,"24.11.16","2"
"SI14932364",4702446,"31.12.16","2"
"SI74860483",4702759,"12.02.17","2"
"SI24915351",4703465,"21.02.17","1"
"SI14678176",4703909,"21.11.16","1"
"SI44832577",4704008,"02.01.17","2"
"SI74915459",4704727,"20.02.17","2"
"SI94932593",4704779,"23.02.17","1"
"SI34802179",4706017,"27.02.17","2"
"SI74802412",4706018,"21.02.17","2"
"SI24915715",4706089,"14.02.17","2"
"SI14933341",4706206,"09.02.17","1"
"SI24927228",4706445,"01.03.17","1"
"SI34927227",4706446,"16.02.17","1"
"SI14940017",4706855,"21.02.17","2"
"SI44915115",4706919,"22.02.17","2"
"SI34915116",4706921,"25.02.17","1"
"SI24915117",4706922,"25.02.17","1"
"SI04933919",4707019,"19.02.17","2"
"SI64933920",4707020,"17.02.17","2"
"SI54933921",4707022,"15.02.17","2"
"SI24933924",4707028,"16.02.17","2"
"SI14915369",4707230,"28.02.17","1"
"SI34950241",4707260,"02.03.17","2"
"SI44823861",4707737,"18.02.17","1"
"SI64928641",4707781,"25.02.17","1"
"SI74928640",4707784,"24.02.17","2"
"SI54775310",4707800,"15.02.17","1"
"SI14913240",4707931,"02.03.17","2"
"SI94914281",4708019,"24.02.17","2"
"SI34853010",4708047,"01.03.17","1"
"SI74853009",4708048,"27.02.17","1"
"SI84853187",4708083,"28.02.17","2"
"SI14926675",4708517,"18.02.17","1"
"SI54858068",4708827,"21.02.17","1"
"SI34914548",4709490,"21.02.17","2"
"SI54860784",4709499,"06.03.17","2"
"SI94927238",4709570,"04.03.17","1"
"SI44927240",4709601,"20.02.17","2"
"SI34933882",4709607,"18.02.17","2"
"SI84933935",4709628,"02.03.17","2"
"SI44933939",4709633,"01.03.17","1"
"SI64796820",4709772,"15.02.17","1"
"SI24915760",4711505,"06.03.17","1"
"SI34751004",4711552,"01.03.17","2"
"SI24868266",4712085,"23.01.17","2"
"SI04677626",4712668,"01.03.17","1"
"SI84915771",4712741,"13.03.17","1"
"SI04818438",4712818,"01.03.17","2"
"SI44802408",4712929,"02.03.17","1"
"SI74915387",4712984,"12.03.17","1"
"SI54802407",4713795,"21.02.17","2"
"SI14933949",4714057,"25.02.17","1"
"SI74933950",4714058,"01.03.17","2"
"SI24845966",4714130,"03.03.17","1"
"SI64941446",4714179,"07.03.17","2"
"SI64817857",4714201,"16.01.17","1"
"SI74816587",4714547,"18.02.17","1"
"SI64816588",4714548,"20.02.17","1"
"SI54816589",4714550,"22.02.17","1"
"SI14816590",4714551,"25.02.17","1"
"SI84824356",4714604,"13.03.17","1"
"SI94824355",4714605,"11.03.17","2"
"SI04824354",4714606,"26.02.17","1"
"SI54915152",4714672,"09.03.17","2"
"SI64915151",4714675,"07.03.17","1"
"SI74915150",4714681,"05.03.17","2"
"SI24915148",4714685,"03.03.17","2"
"SI34915147",4714688,"12.03.17","2"
"SI44915146",4714691,"11.03.17","1"
"SI54915145",4714692,"02.03.17","1"
"SI64915144",4714693,"11.03.17","1"
"SI84915142",4714696,"01.03.17","2"
"SI14916054",4714697,"04.03.17","1"
"SI84463542",4714706,"23.02.17","2"
"SI34916052",4714707,"02.03.17","1"
"SI94914597",4714807,"02.03.17","2"
"SI84914598",4714810,"06.03.17","2"
"SI74914599",4714815,"12.03.17","2"
"SI64914600",4714819,"13.03.17","2"
"SI54585793",4714847,"06.03.17","1"
"SI44585794",4714849,"10.03.17","2"
"SI64585792",4714855,"14.03.17","1"
"SI54464106",4715480,"18.01.17","2"
"SI24624671",4715809,"19.01.17","2"
"SI34853694",4716210,"14.03.17","2"
"SI44853693",4716212,"10.03.17","2"
"SI74929287",4716240,"13.03.17","1"
"SI04926803",4716276,"14.03.17","2"
"SI44913319",4716413,"10.03.17","1"
"SI44917557",4716422,"03.03.17","2"
"SI74929005",4716557,"09.03.17","1"
"SI84929004",4716559,"08.03.17","1"
"SI44464107",4716695,"20.01.17","2"
"SI84868150",4716909,"20.01.17","2"
"SI44927288",4717531,"15.03.17","1"
"SI54853197",4717565,"10.03.17","2"
"SI24915203",4718072,"17.03.17","1"
"SI84935566",4718114,"15.03.17","2"
"SI94935565",4718115,"02.03.17","2"
"SI94933628",4718235,"16.03.17","1"
"SI04929480",4718236,"15.03.17","2"
"SI54929478",4718239,"13.03.17","1"
"SI64929477",4718240,"11.03.17","1"
"SI74929476",4718241,"11.03.17","1"
"SI14917567",4718268,"17.03.17","2"
"SI34914933",4718326,"02.03.17","2"
"SI04853910",4718369,"04.03.17","2"
"SI44940045",4718888,"12.03.17","1"
"SI84823881",4719012,"14.03.17","1"
"SI14917024",4719064,"18.03.17","1"
"SI04935997",4719223,"03.03.17","1"
"SI94933965",4719242,"05.03.17","2"
"SI14930238",4719309,"12.03.17","2"
"SI04930239",4719311,"12.03.17","2"
"SI44853198",4719835,"12.03.17","1"
"SI44934909",4719922,"03.03.17","2"
"SI04915786",4720072,"15.03.17","1"
"SI34464108",4720698,"25.01.17","1"
"SI04917805",4721618,"12.03.17","1"
"SI34915666",4721632,"15.03.17","1"
"SI64934653",4721717,"21.03.17","2"
"SI54934654",4721719,"17.03.17","1"
"SI44934655",4721723,"15.03.17","1"
"SI34934656",4721725,"14.03.17","2"
"SI24934657",4721728,"10.03.17","1"
"SI14934658",4721733,"12.03.17","1"
"SI74917688",4721913,"08.03.17","1"
"SI34463547",4722184,"13.03.17","2"
"SI94928466",4722609,"15.03.17","1"
"SI04928465",4722610,"08.03.17","2"
"SI14802425",4723263,"12.03.17","2"
"SI34802423",4723271,"14.03.17","1"
"SI44802422",4723278,"11.03.17","2"
"SI64802420",4723283,"03.03.17","1"
"SI14802418",4723286,"03.03.17","2"
"SI84915221",4723394,"10.03.17","2"
"SI04933995",4723431,"22.03.17","2"
"SI54915224",4723437,"26.03.17","2"
"SI74917468",4723439,"18.03.17","1"
"SI34927320",4723508,"05.03.17","2"
"SI44916116",4723542,"16.03.17","2"
"SI34916117",4723550,"27.03.17","2"
"SI84917601",4723572,"19.03.17","2"
"SI74917602",4723575,"22.03.17","1"
"SI64917603",4723578,"24.03.17","2"
"SI34916124",4723579,"21.03.17","2"
"SI14916126",4723580,"16.03.17","1"
"SI24916125",4723581,"17.03.17","1"
"SI14915792",4724104,"19.03.17","2"
"SI04802426",4724411,"01.03.17","2"
"SI44935151",4724542,"20.03.17","1"
"SI34935152",4724548,"21.03.17","2"
"SI24935153",4724550,"24.03.17","2"
"SI04935155",4724555,"25.03.17","1"
"SI94935156",4724557,"26.03.17","2"
"SI84935157",4724560,"27.03.17","1"
"SI84927734",4725191,"12.03.17","2"
"SI44669553",4725494,"13.03.17","2"
"SI24464109",4726244,"01.02.17","1"
"SI54591365",4726745,"02.02.17","2"
"SI64854049",4726963,"21.03.17","2"
"SI34585795",4726968,"20.03.17","2"
"SI34585812",4726970,"24.03.17","2"
"SI44585811",4726972,"22.03.17","2"
"SI04932516",4727101,"18.03.17","2"
"SI84802198",4727371,"18.03.17","1"
"SI74802429",4727480,"27.03.17","2"
"SI84802428",4727484,"24.03.17","2"
"SI54917910",4728133,"18.03.17","2"
"SI14848001",4728199,"15.03.17","1"
"SI74802199",4728360,"14.03.17","2"
"SI84464110",4728478,"04.02.17","1"
"SI94691571",4728823,"18.03.17","1"
"SI74691573",4728829,"30.03.17","1"
"SI84691572",4728832,"20.03.17","2"
"SI54930052",4728889,"12.03.17","2"
"SI64929996",4728903,"12.03.17","2"
"SI94929993",4728906,"12.03.17","2"
"SI74929995",4728909,"02.04.17","1"
"SI84929994",4728910,"21.03.17","2"
"SI94854149",4729036,"26.03.17","1"
"SI14934029",4729051,"23.03.17","2"
"SI94934021",4729062,"17.03.17","1"
"SI84934022",4729063,"20.03.17","1"
"SI74934023",4729065,"23.03.17","2"
"SI64934024",4729067,"27.03.17","1"
"SI54934025",4729068,"02.04.17","1"
"SI54802414",4729623,"02.03.17","1"
"SI14935178",4729761,"15.03.17","2"
"SI04935179",4729763,"18.03.17","2"
"SI14930441",4729764,"17.03.17","2"
"SI04930442",4729766,"18.03.17","1"
"SI94930443",4729769,"19.03.17","2"
"SI84930444",4729772,"25.03.17","2"
"SI74930445",4729774,"26.03.17","2"
"SI64935180",4729778,"20.03.17","1"
"SI04613525",4729853,"01.03.17","2"
"SI94848254",4729993,"27.03.17","1"
"SI84943271",4730157,"06.02.17","1"
"SI34697470",4730462,"18.02.17","2"
"SI14932515",4730481,"15.03.17","1"
"SI24930062",4730522,"23.03.17","2"
"SI44930060",4730529,"28.03.17","1"
"SI84930059",4730531,"19.03.17","2"
"SI94929481",4730690,"26.03.17","1"
"SI84929482",4730692,"27.03.17","2"
"SI74929483",4730694,"28.03.17","1"
"SI64929484",4730697,"04.04.17","1"
"SI54929485",4730700,"31.03.17","1"
"SI44929486",4730702,"31.03.17","2"
"SI64934316",4730705,"03.04.17","2"
"SI34930061",4730916,"26.03.17","1"
"SI74943272",4730943,"07.02.17","2"
"SI64943273",4731363,"08.02.17","1"
"SI54943274",4731796,"09.02.17","1"
"SI04934037",4732112,"25.03.17","1"
"SI94934038",4732113,"23.03.17","1"
"SI74917640",4732210,"01.04.17","1"
"SI14917639",4732214,"25.03.17","1"
"SI14854350",4732234,"04.04.17","2"
"SI54854349",4732238,"26.03.17","1"
"SI64854348",4732288,"24.03.17","1"
"SI94854352",4732291,"27.03.17","2"
"SI04854351",4732292,"24.03.17","2"
"SI64854238",4732296,"30.03.17","1"
"SI74854237",4732300,"25.03.17","1"
"SI64669111",4732302,"20.03.17","1"
"SI54391529",4732567,"10.02.17","2"
"SI84854346",4732747,"27.03.17","2"
"SI04854344",4732751,"24.03.17","1"
"SI94854345",4732752,"26.03.17","1"
"SI74854347",4732753,"29.03.17","2"
"SI14854491",4732758,"31.03.17","2"
"SI74930081",4733786,"24.03.17","1"
"SI54929825",4734295,"25.03.17","2"
"SI44929826",4734296,"01.04.17","1"
"SI74854495",4734703,"04.04.17","2"
"SI24585806",4734976,"31.03.17","1"
"SI44934064",4735063,"06.04.17","1"
"SI34934065",4735065,"28.03.17","1"
"SI54933189",4735168,"03.04.17","1"
"SI64933188",4735169,"28.03.17","1"
"SI74933187",4735173,"27.03.17","1"
"SI84862848",4735743,"12.03.17","2"
"SI94862847",4735744,"11.03.17","2"
"SI54930090",4735772,"03.04.17","2"
"SI04928867",4735795,"07.04.17","2"
"SI84934950",4735831,"24.03.17","2"
"SI74934951",4735833,"28.03.17","1"
"SI64934952",4735837,"30.03.17","2"
"SI24927376",4735882,"05.04.17","2"
"SI44943275",4737157,"16.02.17","1"
"SI34652149",4737476,"17.02.17","1"
"SI34959958",4737763,"24.03.17","2"
"SI94929137",4737797,"15.03.17","2"
"SI04929136",4737801,"15.03.17","2"
"SI14929135",4737807,"12.03.17","1"
"SI24929134",4737808,"11.03.17","1"
"SI34929133",4737809,"10.03.17","1"
"SI44929132",4737815,"10.03.17","2"
"SI54929131",4737819,"08.03.17","1"
"SI04929129",4737828,"08.03.17","2"
"SI14929128",4737830,"07.03.17","1"
"SI34929126",4737833,"07.03.17","1"
"SI24929127",4737835,"06.03.17","1"
"SI44929125",4737838,"05.03.17","2"
"SI54929124",4737839,"04.03.17","2"
"SI64929123",4737841,"04.03.17","2"
"SI74929122",4737843,"19.02.17","1"
"SI84929121",4737846,"19.02.17","1"
"SI34916715",4737853,"05.04.17","1"
"SI74463550",4737987,"10.04.17","1"
