"ID_ZIVALI","ZIV_ID_SEQ","DAT_ROJSTVO","SIF_SPOL"
"SI73013970",2021874,25.06.05,"2"
"SI23081220",2024153,26.10.05,"1"
"SI03060687",2024228,23.08.05,"2"
"SI43062630",2024945,26.09.05,"2"
"SI43061880",2026676,20.10.05,"1"
"SI53061827",2026682,26.10.05,"1"
"SI42679295",2026993,01.05.05,"1"
"SI52667846",2027142,13.05.05,"2"
"SI93057239",2031120,01.11.05,"1"
"SI33107639",2031709,23.10.05,"2"
"SI13108254",2034719,27.10.05,"2"
"SI53198952",2094664,02.03.06,"2"
"SI23000210",2094817,02.03.06,"1"
"SI03066432",2095323,15.02.06,"2"
"SI93066440",2095324,14.02.06,"1"
"SI43066438",2095327,27.02.06,"1"
"FR2302612261",2096190,25.11.01,"1"
"SI03113682",2096337,04.03.06,"1"
"SI13113681",2096338,03.03.06,"2"
"SI33210133",2097091,08.03.05,"2"
"SI23169911",2098285,23.02.06,"2"
"SI43114919",2100225,21.03.06,"2"
"SI83208838",2100456,18.07.05,"2"
"SI43124987",2102535,10.12.04,"2"
"SI33114927",2104373,26.03.06,"1"
"SI43114926",2104377,23.03.06,"2"
"SI93115128",2104521,15.03.06,"2"
"SI03115127",2104524,11.02.06,"2"
"SI53008765",2104530,20.03.06,"1"
"SI63008764",2104534,18.03.06,"1"
"SI73008763",2104537,09.03.06,"2"
"SI93108270",2104539,03.03.06,"1"
"SI33108269",2104541,02.03.06,"2"
"SI03103281",2105147,23.03.06,"1"
"SI23206801",2105964,04.03.06,"2"
"SI53208848",2105970,27.02.06,"1"
"SI13169943",2106056,12.03.06,"1"
"SI03169944",2106060,12.03.06,"1"
"SI83006863",2106784,25.03.06,"1"
"SI93006862",2106789,24.03.06,"2"
"SI03006861",2106794,20.03.06,"2"
"SI13006860",2106797,19.03.06,"1"
"SI53006859",2106804,18.03.06,"2"
"SI63006858",2106809,17.03.06,"2"
"SI83006856",2106815,14.03.06,"2"
"SI73006864",2107256,28.03.06,"1"
"SI73113647",2107757,25.03.06,"2"
"SI43197440",2107814,25.03.06,"2"
"SI83186336",2107974,14.03.06,"1"
"SI93186335",2107975,29.03.06,"1"
"SI13186333",2107984,28.03.06,"2"
"SI23186332",2107986,21.03.06,"2"
"SI63198968",2109503,28.03.06,"2"
"SI53198969",2109506,03.04.06,"1"
"SI53113649",2112464,03.02.06,"1"
"SI83108886",2113598,09.04.06,"1"
"SI93108885",2113607,08.04.06,"2"
"SI03108884",2113610,06.04.06,"2"
"SI43005639",2113707,30.03.06,"1"
"SI83107641",2113968,01.02.06,"2"
"SI83200067",2115399,04.04.06,"1"
"SI83114953",2117072,13.04.06,"1"
"SI63180662",2118510,18.04.06,"2"
"SI03180651",2118537,15.04.06,"2"
"SI43184259",2118648,07.04.06,"1"
"SI53113656",2118733,19.04.06,"2"
"SI63115190",2119159,27.03.06,"2"
"SI93066433",2120719,22.03.06,"2"
"SI83066434",2120720,21.03.06,"2"
"SI03180668",2121652,24.04.06,"1"
"SI43180664",2121666,23.04.06,"2"
"SI13114981",2121933,29.01.06,"2"
"SI53194453",2121951,26.04.06,"1"
"SI43006867",2122088,14.04.06,"2"
"SI53006866",2122089,08.04.06,"2"
"SI23113714",2122096,08.04.06,"1"
"SI43113712",2122100,06.04.06,"1"
"SI93000660",2122173,14.04.06,"2"
"SI63203794",2122210,20.04.06,"2"
"SI93208019",2122696,14.03.06,"2"
"SI03208018",2122700,24.04.06,"1"
"SI43115130",2122802,30.03.06,"1"
"SI23115101",2122828,02.04.06,"2"
"SI13115102",2122831,03.04.06,"2"
"SI03115103",2122834,03.04.06,"2"
"SI93115104",2122842,11.04.06,"1"
"SI43115116",2122845,18.04.06,"2"
"SI73008770",2122848,20.04.06,"2"
"SI83115105",2122851,22.04.06,"2"
"SI63115107",2122852,23.04.06,"1"
"SI73115106",2122853,23.04.06,"2"
"SI53115108",2122854,25.04.06,"2"
"SI43115109",2122855,01.05.06,"2"
"SI03115110",2122857,01.05.06,"2"
"SI93115111",2122858,02.05.06,"2"
"SI53207067",2122925,09.04.06,"2"
"SI43008601",2123143,17.02.06,"1"
"SI53008617",2123145,06.04.06,"2"
"SI23008610",2123148,27.03.06,"2"
"SI53107802",2124066,04.04.06,"2"
"SI53115366",2124069,23.03.06,"2"
"SI33107804",2125086,07.05.06,"2"
"SI43107803",2125088,05.05.06,"1"
"SI33000659",2125113,26.04.06,"1"
"SI73208035",2126371,05.05.06,"2"
"SI63007990",2126483,29.03.06,"2"
"SI43007985",2126491,06.03.06,"2"
"SI53007991",2126493,28.03.06,"2"
"SI23026001",2126506,02.03.06,"2"
"SI13026002",2126507,03.03.06,"2"
"SI03026003",2126513,04.03.06,"2"
"SI93026004",2126516,06.03.06,"2"
"SI83026005",2126519,06.03.06,"1"
"SI73026006",2126525,07.03.06,"2"
"SI63026007",2126526,08.03.06,"2"
"SI83026050",2126528,11.03.06,"1"
"SI23026049",2126529,13.03.06,"1"
"SI53026008",2126531,13.03.06,"2"
"SI43026009",2126534,16.03.06,"2"
"SI33026048",2126539,18.03.06,"1"
"SI03026010",2126540,20.03.06,"2"
"SI93026011",2126542,23.03.06,"2"
"SI43026047",2126546,24.03.06,"1"
"SI53026046",2126553,26.03.06,"1"
"SI63026045",2126557,26.03.06,"1"
"SI73026044",2126561,27.03.06,"1"
"SI73026013",2126591,28.03.06,"2"
"SI63026014",2126595,28.03.06,"2"
"SI83026043",2126599,04.04.06,"1"
"SI53026015",2126611,05.04.06,"2"
"SI43026016",2126612,08.04.06,"2"
"SI33026017",2126613,09.04.06,"2"
"SI23026018",2126625,11.04.06,"2"
"SI93026042",2126629,11.04.06,"1"
"SI13026019",2126630,12.04.06,"2"
"SI73026020",2126632,17.04.06,"2"
"SI63026021",2126635,18.04.06,"2"
"SI03026041",2126636,18.04.06,"1"
"SI13026040",2126638,20.04.06,"1"
"SI53026022",2126640,20.04.06,"2"
"SI53026039",2126656,21.04.06,"1"
"SI43026023",2126660,27.04.06,"2"
"SI23232873",2126803,29.04.06,"1"
"SI33232872",2126807,29.04.06,"2"
"SI53232870",2126815,23.04.06,"2"
"SI03118319",2127395,20.01.06,"1"
"SI33006813",2127564,30.01.06,"2"
"SI43006812",2127565,29.01.06,"2"
"SI82691198",2128275,04.02.06,"2"
"SI53208082",2130053,12.05.06,"1"
"SI53232124",2130189,24.04.06,"1"
"SI23113666",2130457,08.05.06,"2"
"SI43181847",2130510,29.04.06,"1"
"SI63108888",2131476,01.05.06,"1"
"SI53108889",2131479,01.05.06,"2"
"SI13108890",2131481,11.05.06,"2"
"SI43207367",2133119,13.05.06,"1"
"SI83207370",2133120,08.05.06,"2"
"SI53207366",2133141,13.05.06,"2"
"SI33006868",2133240,13.05.06,"2"
"SI03207639",2133589,28.03.06,"2"
"SI13207638",2133591,19.03.06,"2"
"SI23208377",2136386,16.05.06,"1"
"SI53208312",2136387,08.05.06,"2"
"SI52677371",2137869,17.04.06,"1"
"SI62677370",2137871,02.03.06,"1"
"SI53128849",2137872,07.05.06,"1"
"SI63128848",2137873,30.04.06,"2"
"SI73128847",2137874,24.04.06,"2"
"SI83128846",2137875,25.04.06,"2"
"SI93128845",2137876,14.04.06,"2"
"SI03128844",2137877,10.04.06,"2"
"SI13128843",2137878,10.04.06,"1"
"SI23128842",2137880,09.04.06,"1"
"SI33128841",2137883,05.04.06,"1"
"SI43128840",2137884,04.04.06,"1"
"SI83128839",2137886,01.04.06,"1"
"SI93128838",2137889,30.03.06,"1"
"SI83115112",2138369,11.05.06,"2"
"SI73115113",2138373,11.05.06,"1"
"SI63115114",2138375,15.05.06,"2"
"SI23115118",2138378,15.05.06,"2"
"SI33115117",2138380,15.05.06,"1"
"SI13115119",2138383,16.05.06,"1"
"SI53115115",2138386,19.05.06,"1"
"SI73115120",2138388,24.05.06,"1"
"SI23009635",2138616,05.05.06,"1"
"SI33009634",2138617,18.04.06,"1"
"SI03009637",2138618,28.05.06,"1"
"SI13009636",2138619,28.05.06,"1"
"SI83008339",2139085,08.03.06,"2"
"SI43008340",2139089,10.03.06,"1"
"SI33008341",2139092,10.03.06,"1"
"SI23008342",2139099,15.03.06,"2"
"SI13008343",2139102,16.03.06,"2"
"SI03008344",2139111,17.03.06,"1"
"SI93008345",2139113,18.03.06,"1"
"SI83008346",2139114,18.03.06,"2"
"SI73008347",2139118,18.03.06,"2"
"SI53008349",2139122,19.03.06,"2"
"SI43008357",2139125,31.03.06,"2"
"SI63008355",2139127,28.03.06,"1"
"SI73008354",2139129,26.03.06,"1"
"SI83008353",2139132,25.03.06,"2"
"SI93008352",2139135,24.03.06,"1"
"SI13008350",2139142,21.03.06,"1"
"SI03107649",2139272,06.05.06,"2"
"SI23008359",2139283,31.03.06,"2"
"SI83008360",2139284,01.04.06,"1"
"SI73008361",2139290,03.04.06,"2"
"SI63008362",2139292,05.04.06,"2"
"SI53008363",2139293,08.04.06,"1"
"SI43008364",2139296,18.04.06,"1"
"SI23008366",2139298,11.05.06,"2"
"SI13008367",2139299,18.05.06,"1"
"SI03008368",2139301,19.05.06,"1"
"SI33008365",2139403,20.04.06,"2"
"SI23006814",2140010,04.03.06,"2"
"SI43232668",2141649,25.05.06,"1"
"SI63115561",2141684,24.05.06,"2"
"SI53218476",2141943,28.05.06,"1"
"SI33008619",2142168,29.05.06,"1"
"SI53114451",2142207,05.05.06,"1"
"SI93114701",2142338,20.05.06,"2"
"SI43241824",2142684,16.05.06,"2"
"SI63201297",2143186,01.06.06,"1"
"SI53217169",2143626,09.04.06,"2"
"SI03006816",2143690,12.03.06,"2"
"SI12666021",2143804,12.03.06,"2"
"SI63218152",2144428,29.05.06,"1"
"SI53209904",2144463,22.05.06,"1"
"SI73209902",2144469,31.05.06,"1"
"SI83113684",2146198,10.06.06,"1"
"SI73207058",2146829,08.08.05,"1"
"SI13236380",2147060,12.05.06,"2"
"SI03199460",2147287,24.05.06,"1"
"SI63008348",2147601,19.03.06,"1"
"SI53221502",2149443,13.06.06,"1"
"SI63221501",2149448,13.06.06,"1"
"SI23217186",2150143,02.06.06,"2"
"SI33006923",2150601,20.06.06,"2"
"SI13006918",2150610,20.05.06,"1"
"SI33006916",2150613,04.05.06,"2"
"SI23006917",2150617,03.05.06,"2"
"SI43006922",2150619,11.04.06,"1"
"SI53006921",2150622,10.04.06,"1"
"SI23107805",2151342,10.05.06,"2"
"SI13107806",2151346,10.06.06,"1"
"SI03107807",2151424,15.06.06,"2"
"SI63026038",2151990,03.05.06,"1"
"SI33026024",2151994,06.05.06,"2"
"SI83026036",2152000,20.05.06,"1"
"SI23026025",2152003,20.05.06,"2"
"SI73026037",2152004,23.05.06,"2"
"SI13026026",2152014,23.05.06,"2"
"SI93026035",2152067,24.05.06,"1"
"SI03026027",2152071,02.06.06,"2"
"SI93026028",2152099,10.06.06,"2"
"SI83026029",2152102,18.06.06,"2"
"SI93209467",2156675,15.04.06,"2"
"SI83114702",2158075,31.05.06,"2"
"SI53221351",2158176,02.07.06,"2"
"SI43221352",2158179,02.07.06,"1"
"SI53211981",2158932,30.06.06,"1"
"SI03256327",2159237,25.06.06,"2"
"SI03195882",2159252,22.06.06,"2"
"SI13195881",2159254,12.06.06,"1"
"SI03026034",2163519,18.06.06,"1"
"SI23255647",2166978,26.06.06,"2"
"SI23199949",2167937,09.07.06,"2"
"SI83009639",2170448,07.07.06,"1"
"SI93009638",2170456,26.06.06,"1"
"SI83114300",2170489,08.07.06,"1"
"SI83107809",2170545,01.06.06,"1"
"SI83255988",2170928,07.06.06,"2"
"SI63256101",2171095,31.05.06,"1"
"SI53256102",2171096,31.05.06,"2"
"SI43256103",2171097,01.06.06,"1"
"SI33256104",2171098,05.06.06,"1"
"SI23256105",2171099,19.06.06,"2"
"SI33256111",2171100,24.06.06,"1"
"SI23256112",2171101,25.06.06,"2"
"SI13256113",2171103,06.07.06,"1"
"SI03256114",2171105,10.07.06,"2"
"SI93256115",2171107,10.07.06,"2"
"SI93114299",2173282,05.07.06,"1"
"SI03103298",2173613,28.07.06,"2"
"SI93256287",2173818,02.08.06,"1"
"SI33235992",2174896,19.07.06,"2"
"SI93235989",2174922,19.07.06,"2"
"SI83217850",2175112,12.06.06,"1"
"SI63221453",2177005,05.08.06,"1"
"SI93256108",2177193,11.06.06,"2"
"SI33115124",2177194,19.04.06,"2"
"SI13256106",2177196,24.05.06,"2"
"SI93256074",2179720,17.06.06,"1"
"SI63256077",2179723,07.07.06,"2"
"SI23240337",2179821,16.06.06,"2"
"SI63217618",2180098,28.06.06,"1"
"SI73222082",2180363,26.07.06,"1"
"SI93245098",2183502,10.08.06,"2"
"SI53228626",2184077,02.08.06,"2"
"SI33260877",2185044,15.07.06,"2"
"SI43259364",2185822,27.06.06,"2"
"SI93006817",2186299,30.05.06,"1"
"FR1932324038",2187447,03.10.05,"2"
"FR1932324041",2187911,05.10.05,"2"
"FR1932324042",2188132,05.10.05,"2"
"FR1932324050",2188416,09.10.05,"2"
"FR2305247296",2188510,12.09.05,"2"
"SI93103299",2188627,28.08.06,"1"
"SI83258455",2188902,13.08.06,"2"
"SI33228666",2190276,10.08.06,"2"
"SI53235990",2190285,28.07.06,"1"
"SI33256173",2190633,07.08.06,"1"
"SI93269045",2190802,01.09.06,"2"
"FR1526937056",2191579,01.10.05,"2"
"FR4305005272",2191604,05.10.05,"2"
"FR1637190099",2191635,28.08.05,"2"
"FR4305005278",2191846,12.10.05,"2"
"FR4305005261",2191881,19.09.05,"2"
"FR4305005257",2192230,12.09.05,"2"
"FR4305005226",2192239,28.08.05,"2"
"SI23261020",2193346,31.08.06,"1"
"SI83226559",2193869,15.05.06,"1"
"FR1637190114",2193967,21.10.05,"2"
"SI83256130",2194142,11.09.06,"2"
"SI23256129",2194145,11.09.06,"2"
"SI43256127",2194149,27.08.06,"2"
"SI53256126",2194153,26.08.06,"2"
"SI13226563",2194688,15.08.06,"2"
"FR1637190112",2195225,20.10.05,"2"
"SI03212750",2195356,27.07.06,"2"
"SI74408812",3905111,17.01.14,"1"
"SI64443388",3905261,23.01.14,"2"
"SI84330181",3905273,03.01.14,"1"
"SI54414039",3905983,25.01.14,"1"
"SI24317612",3906522,01.12.13,"1"
"SI04443401",3906877,27.01.14,"1"
"SI94440351",3907097,21.01.14,"2"
"SI24345291",3907832,22.01.14,"1"
"CZ503737931",3908062,11.06.13,"2"
"SI64456201",3908656,23.01.14,"2"
"SI04417051",3910433,02.02.14,"1"
"SI54120277",3911238,30.01.14,"1"
"SI64120276",3911240,27.01.14,"2"
"SI74120275",3911242,26.01.14,"1"
"SI94120273",3911244,24.01.14,"2"
"SI04120272",3911245,23.01.14,"1"
"SI14451854",3911590,10.01.14,"2"
"SI04370305",3912782,12.12.13,"2"
"SI24293754",3913288,29.01.14,"1"
"SI54340413",3913326,05.02.14,"1"
"CZ331310921",3913575,13.02.13,"2"
"CZ331306921",3913576,18.01.13,"2"
"SI94345933",3914569,04.02.14,"2"
"SI74440384",3914931,01.02.14,"2"
"SI84440383",3914933,04.02.14,"2"
"SI94440382",3914937,06.02.14,"2"
"SI54276196",3914967,07.02.14,"2"
"SI04219334",3915100,15.12.13,"2"
"SI44418010",3916515,03.02.14,"2"
"SI54345274",3916671,27.01.14,"2"
"SI14452312",3916695,08.02.14,"2"
"SI64452317",3916722,09.02.14,"1"
"SI74292978",3916726,18.11.13,"1"
"SI34292965",3916727,28.08.13,"1"
"SI84122685",3916731,13.02.14,"2"
"SI94122684",3916733,28.01.14,"1"
"SI74113028",3916796,17.12.13,"2"
"SI94219335",3916797,17.12.13,"2"
"SI14256219",3917126,18.12.13,"2"
"SI84417132",3918111,08.02.14,"2"
"SI14346547",3918164,04.02.14,"2"
"SI24346546",3918165,04.02.14,"1"
"SI34346545",3918166,02.02.14,"2"
"SI04416593",3918235,30.01.14,"1"
"SI94444881",3918308,30.01.14,"2"
"SI84444882",3918312,31.01.14,"2"
"SI24292980",3918915,31.12.13,"2"
"SI34412589",3918977,08.02.14,"1"
"SI44412588",3918979,10.02.14,"2"
"SI14345429",3919718,15.02.14,"1"
"SI34120279",3920007,06.02.14,"1"
"SI94120280",3920008,07.02.14,"2"
"SI64463128",3920010,15.02.14,"2"
"SI54463129",3920011,18.02.14,"1"
"SI74418017",3920393,14.02.14,"2"
"SI94411757",3920404,12.02.14,"2"
"SI84411758",3920408,16.02.14,"1"
"SI74411759",3920410,17.02.14,"1"
"SI04411763",3920418,13.02.14,"2"
"SI74463127",3921496,13.02.14,"2"
"SI64451471",3921670,16.02.14,"2"
"SI94451571",3921671,01.02.14,"1"
"SI64418025",3922879,11.02.14,"2"
"SI74451470",3923530,15.02.14,"1"
"SI24351760",3923531,24.02.14,"2"
"SI74451401",3923586,19.02.14,"2"
"SI84426745",3923689,10.02.14,"1"
"SI74411230",3924940,13.02.14,"2"
"SI74418196",3925023,23.02.14,"2"
"SI24345404",3925084,17.02.14,"2"
"SI34344598",3925091,15.02.14,"1"
"SI64345754",3925116,08.02.14,"2"
"SI14440397",3926131,19.02.14,"1"
"SI04440398",3926132,20.02.14,"2"
"SI84440400",3926133,14.02.14,"2"
"SI04463801",3926137,20.02.14,"2"
"SI54463796",3926138,19.02.14,"1"
"SI44345440",3927135,22.02.14,"2"
"SI24361570",3928491,04.01.14,"2"
"SI04412472",3929055,28.02.14,"1"
"SI84412474",3929058,15.02.14,"1"
"SI34451577",3929261,20.02.14,"1"
"SI94411788",3929783,26.02.14,"2"
"SI04411787",3929785,24.02.14,"2"
"SI14411786",3929786,18.02.14,"2"
"SI44452522",3929816,12.02.14,"2"
"SI84463133",3930558,24.02.14,"1"
"SI74463134",3930571,05.03.14,"1"
"SI44456186",3930780,20.02.14,"1"
"SI14419131",3930976,02.03.14,"1"
"SI84219336",3931328,08.01.14,"2"
"SI24456171",3932157,05.02.14,"1"
"SI74219337",3932213,10.01.14,"2"
"SI04345406",3932712,23.02.14,"2"
"SI14428452",3932791,02.03.14,"2"
"SI14427509",3932885,25.02.14,"2"
"SI54427512",3932886,05.03.14,"1"
"SI04412630",3933499,01.03.14,"2"
"SI84440060",3933692,01.03.14,"1"
"SI34412170",3935574,22.02.14,"1"
"SI54451829",3935717,12.02.14,"2"
"SI84426790",3935756,07.03.14,"1"
"SI54288386",3935776,10.03.14,"1"
"SI44441515",3935783,01.03.14,"2"
"SI84113041",3936138,15.01.14,"1"
"SI04416548",3938549,10.03.14,"2"
"SI04428305",3939330,15.03.14,"2"
"SI94428306",3939332,18.03.14,"2"
"SI34418080",3939505,05.03.14,"1"
"SI14418082",3939507,16.03.14,"1"
"SI24418081",3939511,12.03.14,"2"
"SI94463802",3939580,06.03.14,"2"
"SI84345422",3940035,07.03.14,"1"
"SI04419857",3940236,17.03.14,"1"
"SI94419858",3940238,15.03.14,"2"
"SI84419859",3940241,14.03.14,"2"
"SI44419860",3940243,08.03.14,"1"
"SI14372131",3940444,21.01.14,"1"
"SI64287762",3940832,22.01.14,"1"
"SI24349532",3942117,18.03.14,"2"
"SI04349431",3942120,20.03.14,"1"
"SI64349428",3942126,24.02.14,"1"
"SI34429248",3943079,03.03.14,"2"
"SI44456131",3943188,13.03.14,"2"
"SI44458944",3943243,18.03.14,"1"
"SI73984197",3943313,26.01.14,"1"
"SI04412788",3943744,09.03.14,"1"
"SI14412787",3943746,19.03.14,"1"
"SI24346735",3944703,15.03.14,"2"
"SI84464880",3944840,20.03.14,"2"
"SI84292142",3944882,10.03.14,"1"
"SI24453154",3945075,19.03.14,"2"
"SI54345418",3945108,25.03.14,"1"
"SI44345419",3945109,23.03.14,"1"
"DE0893059739",3945891,02.06.13,"2"
"DE0893059740",3945892,20.06.13,"2"
"SI04272939",3946150,27.03.14,"2"
"SI14349533",3946498,22.03.14,"2"
"SI04349534",3946500,23.03.14,"1"
"SI54419254",3946514,23.03.14,"2"
"SI54111396",3946921,07.03.14,"2"
"SI94111392",3946925,11.02.14,"2"
"SI84111403",3946926,20.03.14,"2"
"SI14111400",3946928,14.03.14,"1"
"SI04111401",3946929,17.03.14,"1"
"SI94111402",3946933,17.03.14,"2"
"SI24111399",3946935,11.03.14,"2"
"SI34111398",3946937,09.03.14,"2"
"SI44111397",3946939,08.03.14,"1"
"SI64111395",3946942,06.03.14,"2"
"SI74111394",3946946,03.03.14,"2"
"SI94412806",3946990,23.03.14,"1"
"SI74463804",3947214,21.03.14,"2"
"SI84463803",3947216,21.03.14,"1"
"DE0893016139",3947388,18.12.12,"1"
"SI43556221",3948102,15.03.14,"1"
"SI84464842",3948111,17.03.14,"2"
"SI94464841",3948112,16.03.14,"2"
"SI44464839",3948113,15.03.14,"2"
"SI54464838",3948114,15.03.14,"1"
"SI94464834",3948121,11.03.14,"1"
"SI14464832",3948122,09.03.14,"1"
"SI04464833",3948123,09.03.14,"2"
"SI54280814",3948124,08.03.14,"2"
"SI44280815",3948125,08.03.14,"1"
"SI64280813",3948126,07.03.14,"2"
"SI94280810",3948129,03.03.14,"2"
"SI44280808",3948131,01.03.14,"2"
"SI04464840",3948133,16.03.14,"1"
"SI54276206",3948635,29.03.14,"1"
"SI44276207",3948636,01.04.14,"2"
"SI44420925",3949159,25.03.14,"1"
"SI34462687",3949239,02.04.14,"2"
"SI44462686",3949243,26.03.14,"1"
"SI54462685",3949245,24.03.14,"1"
"SI54458967",3949341,01.04.14,"1"
"SI84453189",3949511,30.03.14,"2"
"SI94453188",3949512,25.03.14,"2"
"SI14453186",3949515,20.03.14,"1"
"SI74454095",3949582,02.04.14,"2"
"SI74443480",3949733,21.03.14,"2"
"SI74430622",3950749,30.03.14,"1"
"SI64430623",3950751,30.03.14,"2"
"SI04452980",3951050,15.03.14,"1"
"SI54272941",3951093,31.03.14,"2"
"SI64272940",3951100,30.03.14,"2"
"SI14346781",3951104,22.03.14,"1"
"SI14290824",3951540,15.03.14,"2"
"SI04290825",3951544,19.03.14,"2"
"SI84428307",3951792,04.04.14,"2"
"SI74428308",3951793,06.04.14,"1"
"SI14268179",3952042,08.02.14,"2"
"SI44440387",3952320,01.04.14,"2"
"SI84419268",3952461,31.03.14,"2"
"SI74268180",3952811,09.02.14,"1"
"SI64475507",3953309,22.03.14,"2"
"SI54475508",3953310,29.03.14,"1"
"SI94465677",3953471,20.03.14,"1"
"SI24276199",3953472,15.03.14,"1"
"SI84350677",3953478,01.04.14,"2"
"SI24429579",3953853,16.03.14,"2"
"SI04354208",3954109,02.04.14,"2"
"SI64428309",3954168,07.04.14,"1"
"SI34412565",3955690,01.04.14,"1"
"SI14453351",3955853,31.03.14,"1"
"SI04453352",3955854,03.04.14,"2"
"SI94453353",3955857,03.04.14,"2"
"SI54428221",3955914,03.04.14,"2"
"SI24428310",3956701,09.04.14,"2"
"SI64464600",3956853,30.03.14,"1"
"SI64463805",3956872,05.04.14,"1"
"SI04463131",3957272,20.02.14,"1"
"SI34456132",3957573,10.04.14,"2"
"SI14443534",3957592,07.04.14,"2"
"SI44443524",3957596,28.03.14,"1"
"SI54441521",3958181,15.04.14,"2"
"SI64441520",3958192,10.04.14,"2"
"SI04441519",3958197,05.04.14,"2"
"SI14441518",3958201,05.04.14,"2"
"SI34476020",3958287,24.03.14,"1"
"SI54454121",3959160,09.04.14,"1"
"SI44454108",3959198,08.04.14,"1"
"SI34272943",3959418,13.04.14,"2"
"SI44272942",3959450,10.04.14,"1"
"SI94346800",3959454,31.03.14,"2"
"SI44430450",3959547,13.04.14,"1"
"SI84463762",3959584,18.03.14,"1"
"SI74463763",3959587,21.03.14,"1"
"SI64463764",3959591,27.03.14,"1"
"SI54463765",3959593,29.03.14,"1"
"SI63984198",3959719,18.02.14,"2"
"SI64440079",3960300,10.04.14,"1"
"SI54292987",3960312,09.04.14,"1"
"SI84292984",3960315,30.03.14,"1"
"SI14292981",3960318,20.03.14,"1"
"SI64451402",3960406,20.02.14,"2"
"SI54420711",3961024,06.04.14,"1"
"SI24451468",3961643,22.02.14,"1"
"SI64349538",3961999,15.04.14,"2"
"SI54349539",3962002,16.04.14,"1"
"SI34440388",3962160,12.04.14,"1"
"SI54122011",3962162,15.04.14,"1"
"SI44430072",3962484,07.04.14,"2"
"SI24345411",3962868,17.04.14,"2"
"SI84452614",3962941,11.04.14,"2"
"SI84412931",3963429,09.04.14,"1"
"SI84427540",3963439,10.04.14,"2"
"SI04462219",3963580,15.04.14,"1"
"SI74475977",3963590,17.04.14,"1"
"SI94346824",3963592,19.03.14,"2"
"SI74421411",3963651,10.04.14,"1"
"SI34452901",3963761,14.04.14,"2"
"SI94292990",3963975,15.04.14,"1"
"SI44279547",3964436,26.02.14,"2"
"SI53984199",3964784,27.02.14,"2"
"SI54443554",3965427,16.04.14,"1"
"SI94440818",3965599,10.04.14,"1"
"SI94464906",3966132,23.03.14,"1"
"SI84452621",3966148,19.04.14,"2"
"SI84440819",3966180,11.04.14,"1"
"SI54421303",3966193,17.04.14,"1"
"SI84412814",3966312,10.04.14,"1"
"SI23533813",3966407,17.04.14,"1"
"SI83533817",3966418,26.04.14,"2"
"SI44453482",3966422,10.04.14,"1"
"SI44421861",3966618,10.04.14,"2"
"SI44170479",3966645,10.04.14,"1"
"SI94295553",3966646,10.04.14,"2"
"SI84295554",3966647,07.04.14,"1"
"SI44464853",3966701,22.04.14,"1"
"SI44451466",3966722,01.03.14,"1"
"SI34451467",3966818,01.03.14,"1"
"SI54451465",3966828,01.03.14,"1"
"SI43984200",3966857,01.03.14,"2"
"AT161723928",3966863,29.08.13,"2"
"AT161724128",3966864,09.09.13,"2"
"AT161726328",3966865,17.09.13,"2"
"AT161727428",3966866,16.10.13,"2"
"AT361933222",3966867,26.05.13,"2"
"AT633654222",3966872,14.08.13,"2"
"AT639337619",3966873,02.02.13,"2"
"AT905319322",3966881,24.07.13,"2"
"SI44458205",3967599,02.03.14,"1"
"CZ547943961",3967629,27.07.13,"2"
"SI34458206",3967971,03.03.14,"2"
"SI94296547",3967983,03.03.14,"1"
"SI24458207",3968722,05.03.14,"2"
"SI64451464",3969029,06.03.14,"1"
"SI54451403",3969079,06.03.14,"2"
"SI14458208",3969118,06.03.14,"1"
"SI94422104",3969576,20.04.14,"2"
"SI04458209",3969737,07.03.14,"1"
"SI64458210",3969797,07.03.14,"2"
"SI34122013",3970143,01.05.14,"1"
"SI44451404",3970618,08.03.14,"2"
"SI24452641",3970955,03.05.14,"2"
"SI14452642",3971035,02.05.14,"1"
"SI84421317",3971078,28.04.14,"1"
"SI94475982",3971157,06.05.14,"1"
"SI14113031",3971932,11.03.14,"2"
"SI74464881",3972023,06.04.14,"1"
"SI84295561",3972050,16.04.14,"1"
"SI44290759",3972071,16.04.14,"1"
"SI94296561",3972080,28.04.14,"1"
"SI04296560",3972083,03.04.14,"1"
"SI44296559",3972086,01.04.14,"1"
"SI54296558",3972089,31.03.14,"1"
"SI64296557",3972092,31.03.14,"1"
"SI74296563",3972093,29.04.14,"1"
"SI84296562",3972095,29.04.14,"2"
"SI54287763",3972166,10.03.14,"2"
"SI44451411",3972545,26.03.14,"2"
"SI34451412",3972568,26.03.14,"2"
"SI14430570",3972794,06.05.14,"1"
"SI54430569",3972796,24.04.14,"2"
"SI34513989",3972837,25.04.14,"2"
"SI54458211",3973357,12.03.14,"1"
"SI64443539",3973672,30.04.14,"1"
"SI74443538",3973673,19.04.14,"2"
"SI24122014",3974585,06.05.14,"2"
"SI14451414",3974781,27.03.14,"2"
"SI24451413",3974782,28.03.14,"2"
"SI04451415",3974783,29.03.14,"2"
"SI94451454",3974786,30.03.14,"1"
